scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           5652          14382           2726       6.539e-4       2.837e-1       1.848e-7
   1           3303          12256            772       1.044e-3       3.254e-1       1.001e-7
   1           5461           8924           5176       6.277e-4       2.105e-1       4.126e-6
   1           2900          10212           4324       7.915e-4       3.003e-1       1.080e-5
   1           3182          15161           3563       1.210e-3       2.754e-1       4.204e-6
   1           2623            975           6372       8.296e-4       3.252e-1       5.730e-6
   1           5434          14382           3415       5.102e-4       3.318e-1       1.561e-6
   1           3538           6066           7563       4.983e-4       2.702e-1       1.117e-7
   1           4133           5754           6358       6.301e-4       3.703e-1       1.207e-7
   1           4819           2825           9287       7.645e-4       3.170e-1       2.497e-6
   1           3516          10746           8655       8.041e-4       2.020e-1       4.195e-7
   1           5120          10334           6751       4.092e-4       3.494e-1       8.708e-6
   1           3055          17739           3341       5.109e-4       3.401e-1       1.101e-6
   1           4198          12667           6466       7.663e-4       1.734e-1       2.976e-7
   1           3460           5880           5678       8.924e-4       1.366e-1       9.466e-7
   1           3565          18742           1909       6.971e-4       2.995e-1       3.808e-8
   1           3608           7219           1035       4.913e-4       3.373e-1       1.649e-6
   1           3630          10550           2637       3.719e-4       3.088e-1       1.235e-6
   1           3544           7273           3128       4.980e-4       2.268e-1       3.019e-7
   1           2901           8532           4561       1.093e-3       3.163e-1       7.836e-6
   1           3438          10146           2125       7.489e-4       1.851e-1       2.730e-7
   1           3151           6961           1109       8.238e-4       2.882e-1       7.128e-6
   1           2020           1709           8298       7.792e-4       2.671e-1       1.234e-5
   1           3809          19293          12297       3.967e-4       3.750e-1       1.032e-7
   1           5069           5614           6747       9.055e-4       3.431e-1       1.129e-7
   1           4078          14625           3476       7.618e-4       3.605e-1       4.505e-8
   1           3829          13324           9233       4.054e-4       3.637e-1       1.582e-6
   1           3497          15175          12882       6.973e-4       3.033e-1       2.367e-6
   1           4275          13454           6033       6.301e-4       1.639e-1       6.173e-7
   1           3715           7562           3720       5.970e-4       3.615e-1       1.283e-7
   1           2012           6662           5253       1.093e-3       3.347e-1       3.883e-8
   1           4213           5384           8230       4.179e-4       2.344e-1       9.672e-6
   1           3542           8263           8489       4.828e-4       3.151e-1       2.902e-8
   1           3459          11514            831       8.845e-4       1.978e-1       2.349e-7
   1           4048           4392           1581       3.880e-4       3.570e-1       2.270e-8
   1           3964           7583          11042       3.528e-4       3.471e-1       2.185e-8
   1           3687          16205           6220       4.136e-4       2.830e-1       3.255e-8
   1           5475          14086           5946       5.185e-4       2.607e-1       8.886e-8
   1           4470           9862           3206       8.274e-4       3.408e-1       1.783e-6
   1           5450           6314           6264       5.770e-4       3.340e-1       1.727e-5
   1           2738          10487           6472       6.174e-4       3.316e-1       6.239e-6
   1           2673          11590           4037       8.053e-4       3.321e-1       6.651e-8
   1           4226          13075           7095       6.744e-4       2.530e-1       1.023e-7
   1           3727           6436            913       7.707e-4       1.644e-1       5.869e-8
   1           3186          15174          12339       1.137e-3       1.720e-1       6.140e-6
   1           3536          10253         97.155       6.792e-4       3.537e-1       7.350e-8
   1           5746           9389           3327       7.595e-4       2.319e-1       1.725e-7
   1           3193           5009           3543       3.914e-4       3.763e-1       7.539e-8
   1           2916           7633           3543       1.073e-3       3.230e-1       4.414e-8
   1           2760           6895           2490       7.516e-4       3.748e-1       2.898e-6
   1           3655          14799           3233       6.289e-4       3.674e-1       3.947e-7
