scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.228        6.109e-1
   1           1.000          12.228        6.693e-3
   1           1.000          12.228        1.661e-1
   1           1.000          12.228        2.660e-1
   1           1.000          12.228        4.711e-1
   1           1.000          12.228           2.526
   1           1.000          12.228        9.081e-1
   1           1.000          12.228        4.137e-1
   1           1.000          12.228        5.148e-1
   1           1.000          12.116        5.292e-1
   1           1.000          12.228        4.386e-1
   1           1.000          10.872           1.294
   1           1.000          12.228           1.596
   1           1.000          10.319        3.417e-1
   1           1.000          11.999        3.773e-1
   1           1.000          11.874        2.000e-1
   1           1.000          12.228        5.412e-1
   1           1.000          12.228        3.315e-1
   1           1.000          12.228        2.032e-1
   1           1.000          12.228        7.641e-1
   1           1.000          12.228        4.850e-1
   1           1.000          12.228        1.734e-1
   1           1.000          12.228        6.428e-1
   1           1.000          12.111        1.640e-1
   1           1.000          12.228        9.475e-1
   1           1.000          12.228        5.423e-1
   1           1.000          11.804        3.897e-1
   1           1.000          12.228        6.039e-1
   1           1.000           8.794           2.467
   1           1.000          12.022        1.651e-1
   1           1.000          11.550        2.747e-1
   1           1.000          12.085        3.918e-1
   1           1.000          10.031           1.032
   1           1.000          12.228        9.404e-1
   1           1.000          12.116        1.777e-1
   1           1.000          12.228        1.871e-1
   1           1.000          12.228        4.562e-1
   1           1.000          11.857        3.078e-1
   1           1.000          12.145        1.177e-1
   1           1.000          12.228        3.198e-1
   1           1.000          12.228           1.095
   1           1.000          12.228        2.778e-1
   1           1.000          12.228        6.041e-1
   1           1.000          10.791        6.067e-1
   1           1.000          12.140        2.508e-1
   1           1.000          12.228        4.836e-1
   1           1.000          12.228        1.526e-1
   1           1.000          12.228        2.252e-1
   1           1.000          12.228        4.169e-1
   1           1.000          12.228        3.800e-1
   1           1.000          12.228        4.244e-1
   1           1.000          12.228        4.182e-1
   1           1.000          12.228        4.469e-1
   1           1.000          12.228        3.467e-1
   1           1.000          12.107        5.154e-1
   1           1.000          12.083        3.041e-1
   1           1.000          12.175        2.235e-1
   1           1.000          12.228        6.201e-1
   1           1.000          12.228        1.605e-1
   1           1.000          12.228        4.642e-1
   1           1.000          11.550        5.431e-1
   1           1.000          12.228        1.231e-1
   1           1.000          12.228        6.142e-2
   1           1.000          12.228        1.326e-1
   1           1.000          12.228        5.375e-1
